Order ID,Order Total,Date,Cashier Name,Payment Method,Customer ID,Role,Cashier Salary
60205,12.37,2023-05-05,Sally,check,341979,cashier,68070.84
80973,11.67,2023-05-05,Bob,cash,492908,cashier,61275.29
11946,10.46,2023-05-05,Bob,check,103655,cashier,61275.29
16389,19.91,2023-05-05,Brandon,check,466516,cashier,66810.4
55220,15.74,2023-05-05,Bob,card,257331,cashier,61275.29
74897,10.0,2023-05-05,Bob,card,119224,cashier,61275.29
37598,13.47,2023-05-05,Suzy,cash,960859,cashier,52967.96
41340,14.58,2023-05-05,Sally,card,731954,cashier,68070.84
77848,9.74,2023-05-05,Bob,check,484272,cashier,61275.29
93930,21.76,2023-05-05,Brandon,card,616676,cashier,66810.4
67646,9.04,2023-05-05,Bob,card,451436,cashier,61275.29
68467,6.4,2023-05-05,Suzy,cash,223546,cashier,52967.96
41986,11.44,2023-05-05,Brandon,check,371350,cashier,66810.4
28381,6.92,2023-05-05,Sally,cash,525397,cashier,68070.84
17196,10.91,2023-05-05,Sally,card,139300,cashier,68070.84
25149,9.81,2023-05-05,Brandon,card,695975,cashier,66810.4
90196,8.59,2023-05-05,Sally,check,125761,cashier,68070.84
45423,7.22,2023-05-05,Bob,cash,856840,cashier,61275.29
66165,12.34,2023-05-05,Suzy,check,237074,cashier,52967.96
70417,9.29,2023-05-05,Brandon,check,890505,cashier,66810.4
97165,18.42,2023-05-05,Bob,check,799718,cashier,61275.29
63517,19.0,2023-05-05,Suzy,card,483127,cashier,52967.96
88523,12.6,2023-05-05,Suzy,cash,532853,cashier,52967.96
55538,13.12,2023-05-05,Suzy,card,403572,cashier,52967.96
33876,10.25,2023-05-05,Suzy,card,482608,cashier,52967.96
41060,11.44,2023-05-05,Sally,card,403845,cashier,68070.84
41085,9.65,2023-05-05,Sally,card,666205,cashier,68070.84
32256,12.57,2023-05-05,Suzy,card,237381,cashier,52967.96
64832,12.36,2023-05-05,Suzy,cash,818994,cashier,52967.96
25834,10.63,2023-05-05,Sally,check,408812,cashier,68070.84
93473,12.55,2023-05-05,Suzy,check,100761,cashier,52967.96
19117,12.15,2023-05-05,Bob,check,304071,cashier,61275.29
44949,8.79,2023-05-05,Brandon,card,100761,cashier,66810.4
43602,11.62,2023-05-05,Brandon,cash,991734,cashier,66810.4
77203,17.9,2023-05-05,Sally,cash,512190,cashier,68070.84
12793,10.8,2023-05-05,Brandon,cash,512190,cashier,66810.4
80671,8.82,2023-05-05,Brandon,check,679638,cashier,66810.4
83714,13.32,2023-05-05,Brandon,card,851051,cashier,66810.4
90651,16.04,2023-05-05,Brandon,cash,772568,cashier,66810.4
31135,13.39,2023-05-05,Sally,check,836925,cashier,68070.84
36834,11.65,2023-05-05,Brandon,check,204312,cashier,66810.4
20701,9.1,2023-05-05,Brandon,check,644434,cashier,66810.4
75292,18.8,2023-05-05,Brandon,cash,194632,cashier,66810.4
22362,10.89,2023-05-05,Bob,cash,308707,cashier,61275.29
70147,10.96,2023-05-05,Bob,cash,868012,cashier,61275.29
34740,20.04,2023-05-05,Suzy,check,954174,cashier,52967.96
66668,11.02,2023-05-05,Bob,card,436269,cashier,61275.29
12118,10.48,2023-05-05,Sally,card,871602,cashier,68070.84
99076,18.06,2023-05-06,Bob,cash,237381,cashier,61275.29
13115,15.09,2023-05-06,Brandon,check,591935,cashier,66810.4
41902,11.19,2023-05-06,Suzy,check,601524,cashier,52967.96
62763,12.28,2023-05-06,Suzy,check,349987,cashier,52967.96
48155,12.23,2023-05-06,Brandon,check,194334,cashier,66810.4
17377,14.43,2023-05-06,Suzy,card,770827,cashier,52967.96
54817,18.19,2023-05-06,Sally,check,241364,cashier,68070.84
26593,8.02,2023-05-06,Sally,card,349987,cashier,68070.84
85219,9.96,2023-05-06,Brandon,card,454797,cashier,66810.4
46978,9.6,2023-05-06,Bob,cash,474697,cashier,61275.29
93002,15.31,2023-05-06,Bob,card,349987,cashier,61275.29
73554,13.82,2023-05-06,Sally,card,871127,cashier,68070.84
21253,13.22,2023-05-06,Bob,check,304071,cashier,61275.29
23178,7.93,2023-05-06,Bob,check,906214,cashier,61275.29
22212,6.81,2023-05-06,Brandon,check,851051,cashier,66810.4
84569,11.68,2023-05-06,Sally,cash,675989,cashier,68070.84
43822,13.03,2023-05-06,Brandon,card,134775,cashier,66810.4
13913,16.53,2023-05-06,Brandon,card,537205,cashier,66810.4
82939,14.15,2023-05-06,Sally,check,454797,cashier,68070.84
64030,11.13,2023-05-06,Bob,check,825364,cashier,61275.29
41996,16.23,2023-05-06,Sally,cash,885042,cashier,68070.84
50464,16.52,2023-05-06,Bob,cash,569890,cashier,61275.29
12773,9.47,2023-05-06,Brandon,card,454809,cashier,66810.4
56705,16.56,2023-05-06,Suzy,cash,139300,cashier,52967.96
62166,10.89,2023-05-06,Suzy,check,270461,cashier,52967.96
16462,9.22,2023-05-06,Sally,card,695975,cashier,68070.84
65736,15.47,2023-05-06,Sally,check,909249,cashier,68070.84
88112,10.33,2023-05-06,Suzy,card,349150,cashier,52967.96
42858,8.13,2023-05-06,Brandon,card,555717,cashier,66810.4
92293,10.58,2023-05-06,Suzy,card,644434,cashier,52967.96
14019,10.63,2023-05-06,Bob,check,721631,cashier,61275.29
19221,17.12,2023-05-06,Bob,card,290198,cashier,61275.29
96038,10.83,2023-05-06,Bob,card,686880,cashier,61275.29
48511,14.37,2023-05-06,Suzy,check,237381,cashier,52967.96
64722,19.69,2023-05-06,Sally,check,119224,cashier,68070.84
25321,14.9,2023-05-06,Sally,cash,779171,cashier,68070.84
88582,12.2,2023-05-06,Suzy,check,610227,cashier,52967.96
59656,7.19,2023-05-06,Brandon,check,187323,cashier,66810.4
12836,19.13,2023-05-06,Suzy,card,574095,cashier,52967.96
84225,11.39,2023-05-06,Brandon,check,885042,cashier,66810.4
89989,11.33,2023-05-06,Brandon,card,332309,cashier,66810.4
15916,21.2,2023-05-06,Bob,card,547896,cashier,61275.29
31674,13.84,2023-05-06,Brandon,cash,241364,cashier,66810.4
21668,13.39,2023-05-06,Suzy,card,841353,cashier,52967.96
82356,11.46,2023-05-06,Suzy,check,537205,cashier,52967.96
89500,15.96,2023-05-06,Sally,cash,466516,cashier,68070.84
51615,9.47,2023-05-06,Suzy,check,795487,cashier,52967.96
73501,10.94,2023-05-06,Suzy,check,779171,cashier,52967.96
32458,10.21,2023-05-06,Bob,card,695975,cashier,61275.29
56430,15.01,2023-05-06,Brandon,card,435247,cashier,66810.4
63403,15.64,2023-05-06,Brandon,cash,986362,cashier,66810.4
73657,12.81,2023-05-06,Brandon,cash,871127,cashier,66810.4
77642,11.14,2023-05-06,Sally,cash,111719,cashier,68070.84
73714,11.52,2023-05-06,Brandon,card,833750,cashier,66810.4
75532,20.63,2023-05-06,Brandon,check,268610,cashier,66810.4
12321,11.51,2023-05-06,Brandon,cash,826712,cashier,66810.4
58614,16.34,2023-05-06,Brandon,card,788078,cashier,66810.4
98648,17.67,2023-05-06,Suzy,cash,960859,cashier,52967.96
17271,9.72,2023-05-06,Brandon,card,825364,cashier,66810.4
33761,8.36,2023-05-06,Suzy,check,312044,cashier,52967.96
91307,17.98,2023-05-06,Brandon,cash,117567,cashier,66810.4
90073,6.8,2023-05-06,Brandon,check,300173,cashier,66810.4
46774,17.87,2023-05-06,Brandon,cash,408812,cashier,66810.4
73421,9.69,2023-05-06,Suzy,card,444615,cashier,52967.96
62196,21.16,2023-05-06,Bob,card,790245,cashier,61275.29
80382,12.33,2023-05-06,Brandon,cash,569890,cashier,66810.4
67457,9.84,2023-05-06,Brandon,card,943974,cashier,66810.4
40194,15.97,2023-05-06,Suzy,cash,246379,cashier,52967.96
13784,8.91,2023-05-06,Suzy,check,942534,cashier,52967.96
92639,14.56,2023-05-06,Brandon,card,403572,cashier,66810.4
85037,12.05,2023-05-06,Suzy,card,905533,cashier,52967.96
17191,20.49,2023-05-06,Bob,cash,411282,cashier,61275.29
37895,16.93,2023-05-06,Sally,card,333589,cashier,68070.84
57771,11.44,2023-05-06,Suzy,cash,512190,cashier,52967.96
89639,8.26,2023-05-06,Bob,cash,755112,cashier,61275.29
49333,14.04,2023-05-06,Suzy,check,831917,cashier,52967.96
78849,11.2,2023-05-06,Sally,cash,485373,cashier,68070.84
27002,13.93,2023-05-06,Brandon,card,755112,cashier,66810.4
80898,9.96,2023-05-06,Brandon,card,480947,cashier,66810.4
79408,14.47,2023-05-06,Sally,cash,435247,cashier,68070.84
24858,17.06,2023-05-06,Brandon,card,805733,cashier,66810.4
90965,8.72,2023-05-06,Brandon,check,192323,cashier,66810.4
68055,8.67,2023-05-06,Bob,cash,366734,cashier,61275.29
58693,12.98,2023-05-06,Bob,cash,119224,cashier,61275.29
17003,13.1,2023-05-06,Sally,check,695975,cashier,68070.84
21554,16.57,2023-05-06,Sally,cash,371347,cashier,68070.84
28383,14.52,2023-05-06,Brandon,cash,679123,cashier,66810.4
36086,18.6,2023-05-06,Bob,card,371347,cashier,61275.29
46200,8.29,2023-05-06,Brandon,cash,181961,cashier,66810.4
80359,8.38,2023-05-06,Sally,check,271074,cashier,68070.84
92550,8.28,2023-05-06,Suzy,card,754896,cashier,52967.96
69797,19.37,2023-05-06,Suzy,cash,736078,cashier,52967.96
30606,6.42,2023-05-06,Bob,check,304071,cashier,61275.29
54735,18.89,2023-05-06,Bob,cash,720631,cashier,61275.29
10702,13.01,2023-05-06,Suzy,cash,925147,cashier,52967.96
55184,11.13,2023-05-06,Suzy,cash,508965,cashier,52967.96
93001,13.27,2023-05-06,Brandon,cash,371350,cashier,66810.4
62835,15.94,2023-05-06,Bob,cash,925147,cashier,61275.29
36950,16.97,2023-05-06,Sally,card,885042,cashier,68070.84
85680,21.31,2023-05-06,Suzy,card,611186,cashier,52967.96
60465,17.97,2023-05-06,Brandon,card,754896,cashier,66810.4
57133,15.98,2023-05-06,Bob,check,948492,cashier,61275.29
78302,10.5,2023-05-07,Sally,card,386006,cashier,68070.84
15082,14.85,2023-05-07,Suzy,card,480947,cashier,52967.96
63791,10.01,2023-05-07,Suzy,check,899988,cashier,52967.96
39441,7.92,2023-05-07,Bob,cash,257331,cashier,61275.29
56250,12.84,2023-05-07,Bob,cash,217858,cashier,61275.29
24277,16.76,2023-05-07,Brandon,cash,485193,cashier,66810.4
19395,9.71,2023-05-07,Suzy,card,332309,cashier,52967.96
37924,13.98,2023-05-07,Sally,card,412405,cashier,68070.84
61357,7.8,2023-05-07,Bob,cash,466516,cashier,61275.29
99075,12.2,2023-05-07,Sally,cash,925147,cashier,68070.84
97592,6.64,2023-05-07,Bob,check,608586,cashier,61275.29
49891,17.84,2023-05-07,Brandon,check,646251,cashier,66810.4
44088,13.34,2023-05-07,Suzy,card,788078,cashier,52967.96
93182,17.8,2023-05-07,Bob,card,468637,cashier,61275.29
26171,12.17,2023-05-07,Bob,cash,686880,cashier,61275.29
11713,7.6,2023-05-07,Sally,check,374021,cashier,68070.84
73991,20.83,2023-05-07,Brandon,cash,422172,cashier,66810.4
18503,12.71,2023-05-07,Suzy,cash,172098,cashier,52967.96
42160,19.68,2023-05-07,Sally,card,695975,cashier,68070.84
99421,8.61,2023-05-07,Brandon,cash,775570,cashier,66810.4
76918,9.96,2023-05-07,Bob,check,662732,cashier,61275.29
23779,18.63,2023-05-07,Bob,card,461508,cashier,61275.29
70545,11.22,2023-05-07,Brandon,card,408812,cashier,66810.4
99757,12.86,2023-05-07,Bob,card,284714,cashier,61275.29
34913,10.41,2023-05-07,Brandon,card,246379,cashier,66810.4
35619,17.4,2023-05-07,Suzy,check,239664,cashier,52967.96
25743,16.73,2023-05-07,Sally,cash,412345,cashier,68070.84
46839,22.74,2023-05-07,Bob,cash,954174,cashier,61275.29
36679,9.39,2023-05-07,Brandon,cash,905533,cashier,66810.4
26954,20.73,2023-05-07,Sally,card,679638,cashier,68070.84
15617,8.99,2023-05-07,Suzy,check,371318,cashier,52967.96
43242,12.9,2023-05-07,Suzy,check,508965,cashier,52967.96
12129,22.18,2023-05-07,Suzy,cash,332309,cashier,52967.96
95125,14.75,2023-05-07,Suzy,check,117567,cashier,52967.96
19881,11.37,2023-05-07,Bob,check,319056,cashier,61275.29
25085,6.96,2023-05-07,Bob,card,197948,cashier,61275.29
28642,14.15,2023-05-07,Bob,card,696448,cashier,61275.29
14892,14.99,2023-05-07,Suzy,card,389353,cashier,52967.96
84822,17.02,2023-05-07,Bob,check,485373,cashier,61275.29
33779,10.1,2023-05-07,Brandon,check,610680,cashier,66810.4
26361,11.24,2023-05-07,Brandon,check,349150,cashier,66810.4
21658,9.18,2023-05-07,Sally,card,147793,cashier,68070.84
25635,11.33,2023-05-07,Suzy,check,896752,cashier,52967.96
80498,11.76,2023-05-07,Suzy,card,591935,cashier,52967.96
10870,23.26,2023-05-07,Bob,check,841353,cashier,61275.29
65073,24.27,2023-05-07,Bob,card,197948,cashier,61275.29
54230,18.44,2023-05-07,Suzy,check,765867,cashier,52967.96
99585,9.57,2023-05-07,Brandon,card,948492,cashier,66810.4
42886,12.56,2023-05-07,Sally,cash,591935,cashier,68070.84
58035,10.65,2023-05-07,Bob,cash,229287,cashier,61275.29
20008,8.76,2023-05-07,Brandon,card,261582,cashier,66810.4
75872,19.11,2023-05-07,Bob,card,371347,cashier,61275.29
13579,10.2,2023-05-07,Sally,check,297484,cashier,68070.84
28376,12.64,2023-05-07,Bob,cash,610680,cashier,61275.29
89591,12.43,2023-05-07,Brandon,cash,610227,cashier,66810.4
15269,9.86,2023-05-07,Brandon,check,468525,cashier,66810.4
11129,8.74,2023-05-07,Bob,cash,508965,cashier,61275.29
12167,14.63,2023-05-07,Brandon,check,679638,cashier,66810.4
62339,8.8,2023-05-07,Bob,card,204312,cashier,61275.29
90243,7.28,2023-05-07,Sally,cash,117567,cashier,68070.84
67781,10.94,2023-05-07,Bob,cash,877884,cashier,61275.29
75481,18.47,2023-05-07,Bob,card,607890,cashier,61275.29
76797,23.37,2023-05-07,Brandon,card,382297,cashier,66810.4
16915,11.26,2023-05-07,Brandon,check,981810,cashier,66810.4
61230,10.96,2023-05-07,Brandon,cash,856840,cashier,66810.4
49269,19.97,2023-05-07,Suzy,cash,164992,cashier,52967.96
35783,13.36,2023-05-07,Brandon,check,194199,cashier,66810.4
89483,12.94,2023-05-07,Brandon,check,103655,cashier,66810.4
84336,11.8,2023-05-07,Suzy,check,459377,cashier,52967.96
86454,14.31,2023-05-07,Brandon,check,459203,cashier,66810.4
81769,19.44,2023-05-07,Bob,cash,756011,cashier,61275.29
46863,13.8,2023-05-07,Sally,cash,432692,cashier,68070.84
60465,13.55,2023-05-07,Suzy,check,710888,cashier,52967.96
31352,16.02,2023-05-07,Brandon,cash,278950,cashier,66810.4
75968,15.18,2023-05-07,Brandon,check,412405,cashier,66810.4
13999,18.26,2023-05-07,Bob,card,411228,cashier,61275.29
55096,15.61,2023-05-07,Bob,cash,877884,cashier,61275.29
19025,19.02,2023-05-07,Brandon,check,100761,cashier,66810.4
19297,8.93,2023-05-07,Sally,card,607890,cashier,68070.84
93350,6.58,2023-05-07,Bob,check,598120,cashier,61275.29
68150,7.93,2023-05-07,Suzy,card,480798,cashier,52967.96
39775,8.99,2023-05-07,Suzy,cash,836925,cashier,52967.96
39215,8.25,2023-05-07,Sally,card,482608,cashier,68070.84
22786,15.19,2023-05-07,Sally,check,679123,cashier,68070.84
22925,15.21,2023-05-07,Sally,check,799718,cashier,68070.84
25062,16.54,2023-05-07,Suzy,cash,386006,cashier,52967.96
43763,9.35,2023-05-07,Bob,check,982918,cashier,61275.29
31906,12.29,2023-05-07,Suzy,card,312044,cashier,52967.96
70323,9.33,2023-05-07,Suzy,cash,263648,cashier,52967.96
63582,7.48,2023-05-07,Suzy,cash,906214,cashier,52967.96
81962,13.25,2023-05-07,Suzy,cash,371347,cashier,52967.96
44932,17.51,2023-05-07,Suzy,check,934607,cashier,52967.96
46311,21.51,2023-05-07,Bob,check,344412,cashier,61275.29
94319,12.88,2023-05-07,Sally,check,142317,cashier,68070.84
71223,14.94,2023-05-07,Brandon,cash,288183,cashier,66810.4
55020,9.65,2023-05-07,Sally,cash,459377,cashier,68070.84
94211,21.69,2023-05-07,Bob,cash,120282,cashier,61275.29
52659,5.61,2023-05-07,Suzy,check,411228,cashier,52967.96
64858,14.47,2023-05-07,Bob,check,139300,cashier,61275.29
75680,14.16,2023-05-07,Bob,cash,405247,cashier,61275.29
48073,9.58,2023-05-07,Bob,card,843596,cashier,61275.29
67927,7.66,2023-05-07,Suzy,card,344412,cashier,52967.96
89939,9.24,2023-05-07,Sally,card,304184,cashier,68070.84
76371,9.2,2023-05-07,Suzy,check,197948,cashier,52967.96
76289,15.34,2023-05-07,Sally,check,608586,cashier,68070.84
32091,13.81,2023-05-07,Bob,cash,906214,cashier,61275.29
91074,14.47,2023-05-07,Bob,cash,598120,cashier,61275.29
95626,6.02,2023-05-07,Bob,cash,591837,cashier,61275.29
20993,20.61,2023-05-07,Sally,cash,120282,cashier,68070.84
46627,9.87,2023-05-07,Sally,check,790245,cashier,68070.84
16550,10.14,2023-05-07,Sally,card,830899,cashier,68070.84
95992,14.29,2023-05-07,Bob,check,413071,cashier,61275.29
61583,21.39,2023-05-07,Bob,card,848683,cashier,61275.29
34649,14.24,2023-05-07,Suzy,cash,960859,cashier,52967.96
38195,9.99,2023-05-07,Sally,cash,331497,cashier,68070.84
95965,17.74,2023-05-07,Sally,check,795487,cashier,68070.84
42646,11.88,2023-05-07,Bob,check,899988,cashier,61275.29
70190,12.24,2023-05-07,Bob,card,936867,cashier,61275.29
78371,10.74,2023-05-07,Bob,cash,564064,cashier,61275.29
94990,13.73,2023-05-07,Sally,card,772568,cashier,68070.84
13789,20.61,2023-05-07,Brandon,cash,454797,cashier,66810.4
22690,15.37,2023-05-07,Bob,card,211925,cashier,61275.29
76701,15.72,2023-05-07,Brandon,card,214273,cashier,66810.4
93265,10.28,2023-05-07,Sally,cash,699426,cashier,68070.84
38349,15.64,2023-05-07,Sally,card,547896,cashier,68070.84
98118,18.02,2023-05-07,Bob,cash,588309,cashier,61275.29
83276,20.27,2023-05-07,Suzy,cash,365165,cashier,52967.96
73988,12.36,2023-05-07,Suzy,card,111719,cashier,52967.96
72886,12.63,2023-05-07,Bob,check,843596,cashier,61275.29
53458,12.55,2023-05-07,Sally,card,194632,cashier,68070.84
43366,14.32,2023-05-07,Brandon,check,968570,cashier,66810.4
42003,11.16,2023-05-07,Sally,card,480798,cashier,68070.84
99302,7.73,2023-05-07,Sally,cash,969324,cashier,68070.84
57089,22.4,2023-05-07,Brandon,cash,721631,cashier,66810.4
96140,17.49,2023-05-07,Brandon,check,679123,cashier,66810.4
51923,11.35,2023-05-07,Sally,card,349987,cashier,68070.84
27421,13.14,2023-05-07,Bob,cash,765867,cashier,61275.29
60000,13.43,2023-05-07,Suzy,check,299791,cashier,52967.96
42480,22.97,2023-05-07,Bob,cash,525397,cashier,61275.29
37253,14.22,2023-05-07,Sally,check,471935,cashier,68070.84
63350,12.91,2023-05-07,Bob,check,692381,cashier,61275.29
57881,14.86,2023-05-07,Bob,cash,614344,cashier,61275.29
97535,8.9,2023-05-07,Suzy,cash,405247,cashier,52967.96
68642,10.14,2023-05-08,Bob,cash,414720,cashier,61275.29
93248,13.96,2023-05-08,Sally,card,241364,cashier,68070.84
53754,11.26,2023-05-08,Brandon,cash,500527,cashier,66810.4
25705,12.6,2023-05-08,Bob,card,830899,cashier,61275.29
79987,7.54,2023-05-08,Suzy,card,544546,cashier,52967.96
92186,16.41,2023-05-08,Suzy,check,909249,cashier,52967.96
61364,11.87,2023-05-08,Sally,check,492908,cashier,68070.84
26415,9.56,2023-05-08,Sally,check,371350,cashier,68070.84
38845,12.71,2023-05-08,Bob,cash,246379,cashier,61275.29
83388,11.59,2023-05-08,Sally,card,194334,cashier,68070.84
16662,20.77,2023-05-08,Suzy,check,405247,cashier,52967.96
96219,11.24,2023-05-08,Bob,cash,986362,cashier,61275.29
29702,10.68,2023-05-09,Brandon,card,877397,cashier,66810.4
91040,15.62,2023-05-09,Bob,cash,765053,cashier,61275.29
17192,18.81,2023-05-09,Sally,card,981810,cashier,68070.84
69245,10.16,2023-05-09,Bob,card,434428,cashier,61275.29
24916,8.04,2023-05-09,Brandon,card,520660,cashier,66810.4
47731,7.16,2023-05-09,Brandon,card,699939,cashier,66810.4
58801,9.99,2023-05-09,Suzy,cash,679123,cashier,52967.96
40357,17.32,2023-05-09,Bob,check,217858,cashier,61275.29
64070,13.62,2023-05-09,Bob,check,408812,cashier,61275.29
72383,14.79,2023-05-09,Suzy,card,412345,cashier,52967.96
33462,12.47,2023-05-09,Bob,cash,837964,cashier,61275.29
92235,17.32,2023-05-09,Sally,card,181961,cashier,68070.84
86980,9.29,2023-05-09,Suzy,check,785223,cashier,52967.96
37128,20.29,2023-05-09,Bob,cash,699939,cashier,61275.29
64718,10.93,2023-05-09,Sally,check,871127,cashier,68070.84
37708,14.95,2023-05-09,Suzy,card,881007,cashier,52967.96
87187,12.2,2023-05-09,Sally,card,986362,cashier,68070.84
35652,21.81,2023-05-09,Suzy,card,386006,cashier,52967.96
42247,19.05,2023-05-09,Bob,card,237074,cashier,61275.29
34808,6.43,2023-05-09,Suzy,cash,826712,cashier,52967.96
12799,10.62,2023-05-09,Brandon,cash,349987,cashier,66810.4
83959,12.73,2023-05-09,Sally,check,468525,cashier,68070.84
41278,9.42,2023-05-09,Sally,cash,390409,cashier,68070.84
85167,16.99,2023-05-09,Sally,cash,525397,cashier,68070.84
57423,8.57,2023-05-09,Bob,cash,172098,cashier,61275.29
49299,7.29,2023-05-09,Brandon,check,508965,cashier,66810.4
46659,15.3,2023-05-09,Bob,check,390409,cashier,61275.29
87567,11.21,2023-05-09,Suzy,card,841353,cashier,52967.96
57332,10.18,2023-05-09,Brandon,card,699939,cashier,66810.4
88695,8.09,2023-05-09,Bob,cash,766265,cashier,61275.29
41032,9.33,2023-05-09,Suzy,cash,194632,cashier,52967.96
83009,13.82,2023-05-09,Sally,check,679638,cashier,68070.84
65787,10.85,2023-05-09,Bob,check,133921,cashier,61275.29
37299,15.53,2023-05-09,Suzy,card,326475,cashier,52967.96
15193,8.32,2023-05-09,Suzy,cash,663715,cashier,52967.96
12424,6.8,2023-05-09,Brandon,cash,371347,cashier,66810.4
38741,9.04,2023-05-09,Bob,card,881007,cashier,61275.29
42046,14.23,2023-05-09,Suzy,cash,645051,cashier,52967.96
37927,7.79,2023-05-09,Bob,card,166203,cashier,61275.29
98095,12.98,2023-05-09,Bob,check,942534,cashier,61275.29
94893,20.69,2023-05-09,Sally,card,403845,cashier,68070.84
88671,14.12,2023-05-09,Sally,card,598120,cashier,68070.84
17645,9.36,2023-05-09,Suzy,card,785552,cashier,52967.96
25316,21.33,2023-05-09,Bob,cash,468637,cashier,61275.29
99509,9.68,2023-05-09,Sally,card,837964,cashier,68070.84
99154,8.7,2023-05-09,Brandon,card,117567,cashier,66810.4
78627,16.56,2023-05-09,Bob,check,927870,cashier,61275.29
29851,11.79,2023-05-09,Suzy,card,371318,cashier,52967.96
29029,19.64,2023-05-09,Bob,check,679444,cashier,61275.29
26547,14.44,2023-05-09,Brandon,card,520660,cashier,66810.4
59976,7.43,2023-05-09,Brandon,cash,508965,cashier,66810.4
71890,20.2,2023-05-09,Sally,check,261582,cashier,68070.84
77564,16.9,2023-05-09,Brandon,check,444615,cashier,66810.4
33930,21.99,2023-05-09,Bob,card,366734,cashier,61275.29
29551,23.04,2023-05-09,Brandon,card,644434,cashier,66810.4
83440,14.19,2023-05-09,Sally,card,710888,cashier,68070.84
55912,13.7,2023-05-09,Brandon,cash,241364,cashier,66810.4
82711,11.26,2023-05-09,Bob,card,738981,cashier,61275.29
73599,20.18,2023-05-09,Suzy,check,377495,cashier,52967.96
90079,7.05,2023-05-09,Suzy,card,614344,cashier,52967.96
35310,17.05,2023-05-09,Bob,cash,472492,cashier,61275.29
53279,7.32,2023-05-09,Brandon,check,818994,cashier,66810.4
53848,9.6,2023-05-09,Bob,card,968570,cashier,61275.29
49112,13.81,2023-05-09,Brandon,card,679123,cashier,66810.4
89723,16.22,2023-05-09,Brandon,card,484272,cashier,66810.4
76259,10.13,2023-05-09,Sally,card,273335,cashier,68070.84
15938,22.37,2023-05-09,Sally,card,906214,cashier,68070.84
58703,11.15,2023-05-09,Brandon,card,362562,cashier,66810.4
82485,9.35,2023-05-09,Sally,cash,371318,cashier,68070.84
69813,14.41,2023-05-09,Suzy,cash,675989,cashier,52967.96
90547,11.82,2023-05-09,Sally,card,214273,cashier,68070.84
24751,17.56,2023-05-09,Brandon,check,300173,cashier,66810.4
17438,8.85,2023-05-09,Brandon,card,143224,cashier,66810.4
35387,20.04,2023-05-09,Bob,check,413071,cashier,61275.29
92618,15.69,2023-05-09,Bob,card,890505,cashier,61275.29
21477,12.38,2023-05-09,Bob,card,905533,cashier,61275.29
32560,9.08,2023-05-09,Bob,cash,610192,cashier,61275.29
80085,11.12,2023-05-09,Bob,cash,746165,cashier,61275.29
54246,13.55,2023-05-09,Suzy,check,921020,cashier,52967.96
37304,14.41,2023-05-09,Brandon,card,663715,cashier,66810.4
92501,10.81,2023-05-09,Bob,card,653388,cashier,61275.29
14259,13.4,2023-05-09,Brandon,cash,512190,cashier,66810.4
60667,13.22,2023-05-09,Bob,card,851051,cashier,61275.29
94735,12.23,2023-05-09,Brandon,card,308707,cashier,66810.4
47207,9.56,2023-05-09,Bob,cash,912303,cashier,61275.29
92251,23.46,2023-05-09,Sally,card,610680,cashier,68070.84
18732,13.53,2023-05-09,Brandon,check,856840,cashier,66810.4
87788,13.44,2023-05-09,Suzy,cash,117567,cashier,52967.96
87024,15.59,2023-05-09,Sally,check,943974,cashier,68070.84
11554,13.24,2023-05-09,Brandon,check,468637,cashier,66810.4
94002,11.98,2023-05-09,Brandon,cash,468637,cashier,66810.4
60530,17.92,2023-05-09,Brandon,cash,790245,cashier,66810.4
45139,11.14,2023-05-09,Sally,check,699426,cashier,68070.84
91293,13.59,2023-05-09,Sally,cash,960712,cashier,68070.84
56958,13.76,2023-05-09,Suzy,card,686880,cashier,52967.96
40532,21.55,2023-05-09,Brandon,cash,425505,cashier,66810.4
22688,11.12,2023-05-09,Suzy,check,682342,cashier,52967.96
77265,11.25,2023-05-09,Sally,check,912303,cashier,68070.84
98490,10.3,2023-05-09,Bob,cash,304071,cashier,61275.29
33634,10.52,2023-05-09,Sally,cash,172098,cashier,68070.84
19832,10.3,2023-05-09,Sally,card,410639,cashier,68070.84
64784,12.3,2023-05-09,Brandon,check,482608,cashier,66810.4
12854,11.76,2023-05-10,Brandon,cash,257331,cashier,66810.4
93087,14.69,2023-05-10,Bob,check,268260,cashier,61275.29
61883,12.61,2023-05-10,Sally,check,672580,cashier,68070.84
66995,17.07,2023-05-10,Sally,check,721631,cashier,68070.84
62210,12.88,2023-05-10,Sally,cash,774143,cashier,68070.84
92625,16.76,2023-05-10,Brandon,card,891126,cashier,66810.4
42692,21.68,2023-05-10,Brandon,check,454797,cashier,66810.4
90084,16.71,2023-05-10,Sally,card,662732,cashier,68070.84
81470,10.85,2023-05-10,Brandon,card,587051,cashier,66810.4
34094,18.21,2023-05-10,Suzy,card,500527,cashier,52967.96
13297,8.64,2023-05-10,Suzy,card,754896,cashier,52967.96
58624,9.29,2023-05-10,Bob,check,833750,cashier,61275.29
18206,10.15,2023-05-10,Bob,card,772568,cashier,61275.29
19012,20.95,2023-05-10,Suzy,card,194632,cashier,52967.96
98298,12.68,2023-05-10,Sally,check,574095,cashier,68070.84
25025,7.78,2023-05-10,Bob,cash,117567,cashier,61275.29
82196,20.97,2023-05-10,Suzy,card,451436,cashier,52967.96
72960,15.11,2023-05-10,Brandon,cash,236144,cashier,66810.4
