Order ID,Order Total,Date,Cashier Name,Payment Method,Customer ID,Role,Cashier Salary,Customer Name
16249,16.65,1/27/2023,Bob,check,412568,cashier,61275.29,Customer2260
66925,6.87,1/27/2023,Brandon,cash,390409,cashier,66810.4,Customer2261
51050,12.43,1/27/2023,Bob,check,246379,cashier,61275.29,Customer2262
73711,15.13,1/27/2023,Bob,card,607890,cashier,61275.29,Customer2263
94272,19.32,1/27/2023,Brandon,cash,583130,cashier,66810.4,Customer2264
54931,21.26,1/27/2023,Bob,cash,508965,cashier,61275.29,Customer2265
80694,20.7,1/27/2023,Brandon,check,614344,cashier,66810.4,Customer2266
47143,17.14,1/27/2023,Sally,cash,651953,cashier,68070.84,Customer2267
71376,8.77,1/27/2023,Bob,cash,181961,cashier,61275.29,Customer2268
17760,9.38,1/27/2023,Sally,check,133921,cashier,68070.84,Customer2269
79393,9.15,1/27/2023,Bob,cash,912806,cashier,61275.29,Customer2270
54289,13.48,1/27/2023,Bob,card,139300,cashier,61275.29,Customer2271
40625,7.8,1/27/2023,Sally,cash,444930,cashier,68070.84,Customer2272
83447,19.59,1/27/2023,Bob,check,471935,cashier,61275.29,Customer2273
57351,14.75,1/27/2023,Suzy,check,936867,cashier,52967.96,Customer2274
82318,10.83,1/27/2023,Bob,cash,374021,cashier,61275.29,Customer2275
86301,15.51,1/27/2023,Suzy,check,172098,cashier,52967.96,Customer2276
52223,9.05,1/27/2023,Bob,check,454797,cashier,61275.29,Customer2277
85086,6.8,1/27/2023,Sally,check,760358,cashier,68070.84,Customer2278
81809,13.73,1/27/2023,Suzy,check,942534,cashier,52967.96,Customer2279
54965,11.13,1/27/2023,Sally,card,981810,cashier,68070.84,Customer2280
57554,12.7,1/27/2023,Bob,card,194334,cashier,61275.29,Customer2281
33775,12.35,1/27/2023,Suzy,card,120282,cashier,52967.96,Customer2282
63303,21.93,1/27/2023,Brandon,check,824082,cashier,66810.4,Customer2283
66948,16.14,1/27/2023,Sally,check,366734,cashier,68070.84,Customer2284
63093,13.31,1/27/2023,Bob,cash,349987,cashier,61275.29,Customer2285
27025,13.67,1/27/2023,Brandon,card,382297,cashier,66810.4,Customer2286
90808,18.57,1/27/2023,Suzy,cash,614344,cashier,52967.96,Customer2287
61746,11.77,1/27/2023,Sally,card,788078,cashier,68070.84,Customer2288
30217,16.32,1/27/2023,Bob,card,644434,cashier,61275.29,Customer2289
61588,19.74,1/27/2023,Bob,check,382297,cashier,61275.29,Customer2290
65873,12.51,1/27/2023,Bob,cash,663715,cashier,61275.29,Customer2291
66850,10.77,1/27/2023,Sally,cash,826712,cashier,68070.84,Customer2292
89035,7.55,1/27/2023,Suzy,cash,890505,cashier,52967.96,Customer2293
99227,20.42,1/27/2023,Sally,cash,332309,cashier,68070.84,Customer2294
95318,7.69,1/27/2023,Sally,check,241364,cashier,68070.84,Customer2295
18631,13.27,1/27/2023,Suzy,card,366734,cashier,52967.96,Customer2296
59322,11.86,1/27/2023,Brandon,card,912303,cashier,66810.4,Customer2297
66519,7.7,1/27/2023,Suzy,check,412568,cashier,52967.96,Customer2298
19035,21.84,1/27/2023,Brandon,card,412405,cashier,66810.4,Customer2299
25311,22.59,1/27/2023,Sally,check,897713,cashier,68070.84,Customer2300
83444,11.7,1/27/2023,Sally,card,425505,cashier,68070.84,Customer2301
45638,11.59,1/27/2023,Suzy,cash,356722,cashier,52967.96,Customer2302
59783,10.66,1/27/2023,Bob,cash,271074,cashier,61275.29,Customer2303
11733,23.69,1/27/2023,Suzy,cash,826712,cashier,52967.96,Customer2304
64803,9.45,1/27/2023,Bob,cash,679638,cashier,61275.29,Customer2305
87017,11.93,1/27/2023,Brandon,check,790245,cashier,66810.4,Customer2306
89386,10.37,1/27/2023,Bob,check,679123,cashier,61275.29,Customer2307
65554,11.56,1/27/2023,Sally,cash,756011,cashier,68070.84,Customer2308
99969,10.6,1/27/2023,Bob,cash,702755,cashier,61275.29,Customer2309
78920,7.29,1/27/2023,Suzy,cash,756284,cashier,52967.96,Customer2310
24022,14.46,1/27/2023,Bob,cash,559138,cashier,61275.29,Customer2311
28056,14.16,1/27/2023,Bob,check,492908,cashier,61275.29,Customer2312
70734,11.88,1/27/2023,Sally,cash,699939,cashier,68070.84,Customer2313
91032,10.28,1/27/2023,Suzy,cash,765053,cashier,52967.96,Customer2314
17978,8.74,1/27/2023,Sally,card,912303,cashier,68070.84,Customer2315
75660,10.29,1/27/2023,Bob,cash,474697,cashier,61275.29,Customer2316
24128,11.69,1/27/2023,Brandon,cash,454809,cashier,66810.4,Customer2317
38274,10.73,1/27/2023,Brandon,check,715553,cashier,66810.4,Customer2318
69257,17.46,1/27/2023,Bob,card,738981,cashier,61275.29,Customer2319
54419,17.67,1/27/2023,Sally,cash,736078,cashier,68070.84,Customer2320
10604,11.7,1/28/2023,Sally,cash,906214,cashier,68070.84,Customer2321
62594,9.7,1/28/2023,Sally,check,682342,cashier,68070.84,Customer2322
53788,12.58,1/28/2023,Bob,check,304071,cashier,61275.29,Customer2323
38198,14.91,1/28/2023,Sally,card,483127,cashier,68070.84,Customer2324
36356,6.28,1/28/2023,Suzy,cash,890505,cashier,52967.96,Customer2325
38138,8.44,1/28/2023,Sally,card,837509,cashier,68070.84,Customer2326
90667,9.28,1/28/2023,Bob,check,284714,cashier,61275.29,Customer2327
39355,14.49,1/28/2023,Brandon,check,125761,cashier,66810.4,Customer2328
48922,9.44,1/28/2023,Sally,cash,699939,cashier,68070.84,Customer2329
71364,14.1,1/28/2023,Sally,check,818994,cashier,68070.84,Customer2330
59244,18.16,1/28/2023,Brandon,cash,261582,cashier,66810.4,Customer2331
37554,11.62,1/28/2023,Brandon,card,837509,cashier,66810.4,Customer2332
26404,7.08,1/28/2023,Suzy,card,267352,cashier,52967.96,Customer2333
72713,7.29,1/28/2023,Brandon,card,371347,cashier,66810.4,Customer2334
36470,9.3,1/28/2023,Sally,check,134775,cashier,68070.84,Customer2335
53517,13.54,1/28/2023,Sally,card,346466,cashier,68070.84,Customer2336
30161,12.83,1/28/2023,Bob,cash,720631,cashier,61275.29,Customer2337
85604,16.72,1/28/2023,Sally,cash,204312,cashier,68070.84,Customer2338
90934,23.06,1/28/2023,Brandon,card,356722,cashier,66810.4,Customer2339
79802,7.47,1/28/2023,Bob,card,625139,cashier,61275.29,Customer2340
87736,10.4,1/28/2023,Suzy,cash,987101,cashier,52967.96,Customer2341
45386,13.48,1/28/2023,Suzy,cash,927870,cashier,52967.96,Customer2342
92325,12.08,1/28/2023,Suzy,check,139300,cashier,52967.96,Customer2343
92714,19.97,1/28/2023,Brandon,check,616676,cashier,66810.4,Customer2344
51764,6.25,1/28/2023,Sally,cash,304184,cashier,68070.84,Customer2345
60319,17.07,1/28/2023,Brandon,card,484272,cashier,66810.4,Customer2346
28191,10.36,1/28/2023,Sally,card,728349,cashier,68070.84,Customer2347
53598,15.31,1/28/2023,Suzy,check,728349,cashier,52967.96,Customer2348
69165,17.24,1/28/2023,Sally,check,936867,cashier,68070.84,Customer2349
42971,14.61,1/28/2023,Bob,card,754896,cashier,61275.29,Customer2350
19330,9.73,1/28/2023,Suzy,card,268610,cashier,52967.96,Customer2351
86211,15.65,1/28/2023,Brandon,card,843596,cashier,66810.4,Customer2352
84129,12.99,1/28/2023,Bob,cash,492908,cashier,61275.29,Customer2353
30769,20.84,1/28/2023,Sally,card,326475,cashier,68070.84,Customer2354
70023,8.96,1/28/2023,Sally,cash,194632,cashier,68070.84,Customer2355
98591,9.99,1/28/2023,Suzy,cash,738981,cashier,52967.96,Customer2356
97078,9.71,1/28/2023,Brandon,card,346466,cashier,66810.4,Customer2357
61194,20.36,1/28/2023,Brandon,check,422172,cashier,66810.4,Customer2358
85448,7.91,1/28/2023,Bob,card,344412,cashier,61275.29,Customer2359
61077,10.57,1/28/2023,Sally,cash,868012,cashier,68070.84,Customer2360
77515,7.21,1/28/2023,Bob,cash,241364,cashier,61275.29,Customer2361
11747,9,1/28/2023,Brandon,check,349987,cashier,66810.4,Customer2362
28924,7.32,1/28/2023,Bob,cash,297484,cashier,61275.29,Customer2363
18442,12.38,1/28/2023,Suzy,card,461508,cashier,52967.96,Customer2364
76841,13.67,1/28/2023,Bob,cash,591935,cashier,61275.29,Customer2365
18298,9.08,1/29/2023,Suzy,card,610192,cashier,52967.96,Customer2366
24276,10.25,1/29/2023,Sally,card,119224,cashier,68070.84,Customer2367
28998,16.01,1/29/2023,Suzy,card,508809,cashier,52967.96,Customer2368
31340,14.27,1/29/2023,Bob,cash,986362,cashier,61275.29,Customer2369
94227,9.26,1/29/2023,Brandon,cash,756284,cashier,66810.4,Customer2370
78449,12.34,1/29/2023,Bob,card,485193,cashier,61275.29,Customer2371
85122,15.39,1/29/2023,Bob,check,881007,cashier,61275.29,Customer2372
46019,21.03,1/29/2023,Suzy,cash,304019,cashier,52967.96,Customer2373
29216,20.12,1/29/2023,Sally,check,897713,cashier,68070.84,Customer2374
11168,14.74,1/29/2023,Sally,card,653388,cashier,68070.84,Customer2375
17596,17.99,1/29/2023,Sally,card,772568,cashier,68070.84,Customer2376
80142,16.46,1/29/2023,Sally,cash,738981,cashier,68070.84,Customer2377
22534,16.12,1/29/2023,Bob,check,273335,cashier,61275.29,Customer2378
15705,12.68,1/29/2023,Bob,card,425276,cashier,61275.29,Customer2379
25365,11.83,1/29/2023,Suzy,cash,588309,cashier,52967.96,Customer2380
84436,11.71,1/29/2023,Bob,card,471935,cashier,61275.29,Customer2381
41950,13.4,1/29/2023,Brandon,card,239664,cashier,66810.4,Customer2382
28062,9.12,1/29/2023,Bob,check,257969,cashier,61275.29,Customer2383
35465,9.89,1/29/2023,Brandon,card,236144,cashier,66810.4,Customer2384
28336,23.84,1/29/2023,Brandon,cash,702755,cashier,66810.4,Customer2385
92240,19.21,1/29/2023,Sally,card,774143,cashier,68070.84,Customer2386
17545,7.99,1/29/2023,Brandon,check,389353,cashier,66810.4,Customer2387
78494,8.07,1/29/2023,Suzy,cash,731954,cashier,52967.96,Customer2388
49999,17,1/29/2023,Sally,cash,410639,cashier,68070.84,Customer2389
21563,19.17,1/29/2023,Bob,check,236144,cashier,61275.29,Customer2390
41007,15.23,1/29/2023,Sally,cash,525397,cashier,68070.84,Customer2391
73715,14.64,1/29/2023,Brandon,check,765053,cashier,66810.4,Customer2392
63213,8.32,1/29/2023,Brandon,cash,403572,cashier,66810.4,Customer2393
20265,10.81,1/29/2023,Sally,check,485373,cashier,68070.84,Customer2394
87596,11.54,1/29/2023,Suzy,cash,981810,cashier,52967.96,Customer2395
66115,10.32,1/29/2023,Sally,card,444930,cashier,68070.84,Customer2396
28487,10.49,1/29/2023,Suzy,check,991734,cashier,52967.96,Customer2397
52859,10.46,1/29/2023,Sally,cash,788078,cashier,68070.84,Customer2398
42521,14.79,1/29/2023,Brandon,card,208925,cashier,66810.4,Customer2399
39952,19.09,1/29/2023,Suzy,card,833750,cashier,52967.96,Customer2400
22964,15.91,1/29/2023,Brandon,card,817859,cashier,66810.4,Customer2401
78318,17.74,1/29/2023,Bob,card,472492,cashier,61275.29,Customer2402
49283,13.51,1/29/2023,Brandon,card,682342,cashier,66810.4,Customer2403
63123,8.88,1/29/2023,Sally,cash,702755,cashier,68070.84,Customer2404
58994,10.89,1/29/2023,Bob,cash,686880,cashier,61275.29,Customer2405
63420,11.77,1/29/2023,Suzy,card,215460,cashier,52967.96,Customer2406
76290,14.77,1/29/2023,Suzy,cash,485373,cashier,52967.96,Customer2407
49738,14.6,1/29/2023,Sally,cash,194632,cashier,68070.84,Customer2408
12249,10.81,1/29/2023,Sally,cash,434428,cashier,68070.84,Customer2409
39434,16.89,1/29/2023,Bob,card,393946,cashier,61275.29,Customer2410
87760,11.54,1/29/2023,Suzy,check,871127,cashier,52967.96,Customer2411
24165,16.15,1/29/2023,Sally,cash,435247,cashier,68070.84,Customer2412
15732,9.81,1/29/2023,Suzy,cash,746165,cashier,52967.96,Customer2413
76197,18.25,1/29/2023,Bob,cash,484272,cashier,61275.29,Customer2414
10393,14.07,1/29/2023,Sally,card,591837,cashier,68070.84,Customer2415
32729,15.13,1/29/2023,Sally,cash,117366,cashier,68070.84,Customer2416
31369,13.43,1/29/2023,Sally,card,197948,cashier,68070.84,Customer2417
32795,19.98,1/29/2023,Bob,card,851051,cashier,61275.29,Customer2418
25460,10.38,1/29/2023,Bob,card,692381,cashier,61275.29,Customer2419
73979,21.96,1/29/2023,Brandon,check,393946,cashier,66810.4,Customer2420
96628,12.21,1/29/2023,Bob,cash,257331,cashier,61275.29,Customer2421
57232,11.48,1/29/2023,Suzy,cash,662732,cashier,52967.96,Customer2422
61150,18.57,1/29/2023,Bob,cash,564064,cashier,61275.29,Customer2423
74258,19.63,1/29/2023,Suzy,card,765867,cashier,52967.96,Customer2424
19249,12.08,1/29/2023,Suzy,cash,382297,cashier,52967.96,Customer2425
40353,17.64,1/29/2023,Brandon,cash,208641,cashier,66810.4,Customer2426
55380,14.6,1/29/2023,Brandon,check,371318,cashier,66810.4,Customer2427
24505,20.07,1/29/2023,Bob,card,754896,cashier,61275.29,Customer2428
20742,23.8,1/29/2023,Suzy,check,214273,cashier,52967.96,Customer2429
34929,9.53,1/29/2023,Bob,cash,111719,cashier,61275.29,Customer2430
39062,12.97,1/29/2023,Brandon,check,790245,cashier,66810.4,Customer2431
48124,16.54,1/29/2023,Suzy,check,832321,cashier,52967.96,Customer2432
43243,18.1,1/29/2023,Brandon,card,614344,cashier,66810.4,Customer2433
23795,15.48,1/29/2023,Bob,cash,686880,cashier,61275.29,Customer2434
41841,13.28,1/29/2023,Suzy,cash,646251,cashier,52967.96,Customer2435
23814,7.82,1/29/2023,Brandon,card,413071,cashier,66810.4,Customer2436
28357,15.15,1/29/2023,Suzy,card,299791,cashier,52967.96,Customer2437
67569,10.44,1/29/2023,Sally,check,754896,cashier,68070.84,Customer2438
14062,10.12,1/29/2023,Bob,cash,393946,cashier,61275.29,Customer2439
11513,10.74,1/29/2023,Bob,check,263648,cashier,61275.29,Customer2440
56199,9.86,1/29/2023,Brandon,check,765053,cashier,66810.4,Customer2441
31288,19.53,1/29/2023,Sally,check,278950,cashier,68070.84,Customer2442
37177,17.97,1/29/2023,Sally,card,197948,cashier,68070.84,Customer2443
10713,11.4,1/29/2023,Suzy,check,332309,cashier,52967.96,Customer2444
78862,12.94,1/29/2023,Brandon,check,598120,cashier,66810.4,Customer2445
61593,15.65,1/29/2023,Brandon,card,991734,cashier,66810.4,Customer2446
74890,9.88,1/29/2023,Bob,card,817859,cashier,61275.29,Customer2447
14788,13.87,1/29/2023,Brandon,check,271074,cashier,66810.4,Customer2448
50928,19.79,1/29/2023,Sally,cash,304019,cashier,68070.84,Customer2449
56104,20.28,1/29/2023,Brandon,check,986362,cashier,66810.4,Customer2450
54987,9.93,1/29/2023,Bob,cash,349150,cashier,61275.29,Customer2451
50317,11.37,1/29/2023,Brandon,cash,268610,cashier,66810.4,Customer2452
97222,10.28,1/29/2023,Bob,card,982918,cashier,61275.29,Customer2453
58570,10.73,1/29/2023,Brandon,card,610680,cashier,66810.4,Customer2454
51219,11.37,1/29/2023,Suzy,cash,912806,cashier,52967.96,Customer2455
77290,9.75,1/29/2023,Sally,cash,653388,cashier,68070.84,Customer2456
72219,22.27,1/29/2023,Suzy,check,463225,cashier,52967.96,Customer2457
52847,10.92,1/29/2023,Sally,check,667079,cashier,68070.84,Customer2458
98661,21.15,1/29/2023,Suzy,check,223478,cashier,52967.96,Customer2459
53333,8.96,1/29/2023,Suzy,check,774143,cashier,52967.96,Customer2460
79333,10.73,1/29/2023,Suzy,check,981810,cashier,52967.96,Customer2461
64275,13.47,1/29/2023,Sally,cash,814936,cashier,68070.84,Customer2462
45671,12.54,1/29/2023,Brandon,card,891126,cashier,66810.4,Customer2463
50415,16.76,1/29/2023,Sally,check,799718,cashier,68070.84,Customer2464
82236,9.75,1/29/2023,Sally,card,897713,cashier,68070.84,Customer2465
16895,16.43,1/29/2023,Bob,card,412345,cashier,61275.29,Customer2466
29743,17.04,1/29/2023,Sally,cash,111719,cashier,68070.84,Customer2467
42878,9.82,1/29/2023,Suzy,card,877884,cashier,52967.96,Customer2468
57756,21.71,1/29/2023,Bob,card,651953,cashier,61275.29,Customer2469
79432,15.43,1/29/2023,Suzy,check,891126,cashier,52967.96,Customer2470
77733,9.48,1/29/2023,Suzy,cash,645051,cashier,52967.96,Customer2471
49490,11.88,1/30/2023,Brandon,check,268260,cashier,66810.4,Customer2472
92774,9.28,1/30/2023,Bob,card,927870,cashier,61275.29,Customer2473
39720,16.79,1/30/2023,Suzy,card,588309,cashier,52967.96,Customer2474
82511,19.86,1/30/2023,Brandon,cash,679123,cashier,66810.4,Customer2475
15328,8.21,1/30/2023,Sally,cash,459377,cashier,68070.84,Customer2476
98299,18.46,1/30/2023,Suzy,cash,991734,cashier,52967.96,Customer2477
65734,8.58,1/30/2023,Bob,card,211925,cashier,61275.29,Customer2478
98164,18.46,1/30/2023,Sally,check,591837,cashier,68070.84,Customer2479
13883,8.89,1/30/2023,Brandon,card,369221,cashier,66810.4,Customer2480
71107,21.16,1/30/2023,Sally,card,785552,cashier,68070.84,Customer2481
69565,24.57,1/30/2023,Suzy,check,710888,cashier,52967.96,Customer2482
47812,15.66,1/30/2023,Sally,check,512190,cashier,68070.84,Customer2483
28810,10.28,1/30/2023,Bob,cash,214273,cashier,61275.29,Customer2484
18522,12.45,1/30/2023,Suzy,card,472492,cashier,52967.96,Customer2485
33249,10.51,1/30/2023,Suzy,cash,414720,cashier,52967.96,Customer2486
48537,19.64,1/30/2023,Brandon,cash,699426,cashier,66810.4,Customer2487
90999,11.07,1/30/2023,Bob,cash,754896,cashier,61275.29,Customer2488
45740,20.45,1/30/2023,Brandon,check,454809,cashier,66810.4,Customer2489
93753,15.11,1/30/2023,Sally,card,987101,cashier,68070.84,Customer2490
11876,13.69,1/30/2023,Bob,cash,413071,cashier,61275.29,Customer2491
52739,16.45,1/30/2023,Suzy,card,943402,cashier,52967.96,Customer2492
53850,15.39,1/30/2023,Brandon,check,459203,cashier,66810.4,Customer2493
76197,14.27,1/30/2023,Suzy,check,885042,cashier,52967.96,Customer2494
29764,19.83,1/30/2023,Brandon,cash,544546,cashier,66810.4,Customer2495
46952,17.39,1/30/2023,Sally,card,583130,cashier,68070.84,Customer2496
43654,9.79,1/30/2023,Sally,cash,775570,cashier,68070.84,Customer2497
47664,20.46,1/30/2023,Brandon,cash,304019,cashier,66810.4,Customer2498
86926,14.71,1/30/2023,Bob,check,686880,cashier,61275.29,Customer2499
11731,13.33,1/30/2023,Brandon,cash,257969,cashier,66810.4,Customer2500
76853,12.45,1/30/2023,Brandon,card,928737,cashier,66810.4,Customer2501
77667,19.76,1/30/2023,Sally,cash,239664,cashier,68070.84,Customer2502
79690,17.6,1/30/2023,Sally,cash,371318,cashier,68070.84,Customer2503
18899,9.48,1/30/2023,Suzy,check,569890,cashier,52967.96,Customer2504
73258,14.18,1/30/2023,Sally,check,411228,cashier,68070.84,Customer2505
56327,5.73,1/30/2023,Bob,cash,466516,cashier,61275.29,Customer2506
41570,19.93,1/30/2023,Bob,cash,555717,cashier,61275.29,Customer2507
93685,16.88,1/30/2023,Bob,check,346466,cashier,61275.29,Customer2508
35836,13.05,1/30/2023,Bob,cash,117366,cashier,61275.29,Customer2509
98218,9.77,1/30/2023,Suzy,cash,237381,cashier,52967.96,Customer2510
61500,16.26,1/30/2023,Sally,card,451436,cashier,68070.84,Customer2511
10229,16.55,1/30/2023,Suzy,cash,326475,cashier,52967.96,Customer2512
95184,13.44,1/30/2023,Bob,cash,223047,cashier,61275.29,Customer2513
17126,11.74,1/30/2023,Sally,cash,461057,cashier,68070.84,Customer2514
11643,17.46,1/30/2023,Bob,check,412568,cashier,61275.29,Customer2515
52263,17.62,1/30/2023,Suzy,check,434428,cashier,52967.96,Customer2516
60707,16.38,1/30/2023,Suzy,check,268610,cashier,52967.96,Customer2517
71071,10.64,1/30/2023,Sally,check,987101,cashier,68070.84,Customer2518
79543,20.32,1/30/2023,Bob,cash,181961,cashier,61275.29,Customer2519
70296,10.86,1/30/2023,Brandon,check,237381,cashier,66810.4,Customer2520
37699,10.08,1/30/2023,Suzy,check,192323,cashier,52967.96,Customer2521
92146,14.81,1/30/2023,Suzy,card,909249,cashier,52967.96,Customer2522
30377,14.48,1/30/2023,Bob,check,263648,cashier,61275.29,Customer2523
63009,6.25,1/30/2023,Bob,cash,809424,cashier,61275.29,Customer2524
85685,10.5,1/30/2023,Suzy,check,998853,cashier,52967.96,Customer2525
45825,5.5,1/30/2023,Bob,check,299791,cashier,61275.29,Customer2526
76291,12.04,1/30/2023,Brandon,check,362562,cashier,66810.4,Customer2527
61666,16.58,1/30/2023,Bob,cash,403572,cashier,61275.29,Customer2528
44517,9.56,1/30/2023,Sally,cash,301291,cashier,68070.84,Customer2529
27693,15.46,1/30/2023,Sally,cash,881007,cashier,68070.84,Customer2530
90497,16.63,1/30/2023,Suzy,card,790245,cashier,52967.96,Customer2531
31372,11.7,1/30/2023,Bob,check,960712,cashier,61275.29,Customer2532
13935,20.47,1/30/2023,Brandon,cash,187323,cashier,66810.4,Customer2533
70085,8.74,1/30/2023,Bob,cash,508809,cashier,61275.29,Customer2534
83507,14.3,1/30/2023,Suzy,cash,461057,cashier,52967.96,Customer2535
81088,12.82,1/30/2023,Bob,card,799718,cashier,61275.29,Customer2536
34659,17.17,1/30/2023,Brandon,check,520660,cashier,66810.4,Customer2537
18693,16.16,1/30/2023,Sally,cash,346466,cashier,68070.84,Customer2538
40477,23.98,1/30/2023,Bob,check,412345,cashier,61275.29,Customer2539
44313,11.25,1/30/2023,Sally,check,377495,cashier,68070.84,Customer2540
36278,8.91,1/30/2023,Sally,card,766265,cashier,68070.84,Customer2541
39724,11.54,1/30/2023,Sally,check,373558,cashier,68070.84,Customer2542
88655,22.26,1/30/2023,Suzy,cash,262457,cashier,52967.96,Customer2543
49975,8.11,1/30/2023,Sally,cash,139300,cashier,68070.84,Customer2544
71737,9.58,1/30/2023,Sally,check,143224,cashier,68070.84,Customer2545
50220,11.89,1/30/2023,Bob,check,204312,cashier,61275.29,Customer2546
20634,16.74,1/30/2023,Brandon,cash,851051,cashier,66810.4,Customer2547
63638,13.52,1/30/2023,Bob,card,177847,cashier,61275.29,Customer2548
23152,7.06,1/30/2023,Bob,cash,371347,cashier,61275.29,Customer2549
17991,18.47,1/30/2023,Brandon,check,435247,cashier,66810.4,Customer2550
93773,15.09,1/30/2023,Suzy,check,987101,cashier,52967.96,Customer2551
94298,9.74,1/30/2023,Sally,check,349987,cashier,68070.84,Customer2552
73952,11.73,1/30/2023,Suzy,card,909249,cashier,52967.96,Customer2553
85956,13.78,1/30/2023,Suzy,cash,413071,cashier,52967.96,Customer2554
69399,20.61,1/30/2023,Brandon,check,304071,cashier,66810.4,Customer2555
99463,9.57,1/30/2023,Brandon,card,559138,cashier,66810.4,Customer2556
26132,18.82,1/30/2023,Sally,card,263648,cashier,68070.84,Customer2557
48928,10.97,1/30/2023,Suzy,card,103655,cashier,52967.96,Customer2558
94377,14.04,1/30/2023,Sally,check,133921,cashier,68070.84,Customer2559
59269,7.81,1/30/2023,Brandon,card,143224,cashier,66810.4,Customer2560
59764,11.98,1/30/2023,Bob,card,485373,cashier,61275.29,Customer2561
33700,12.23,1/30/2023,Suzy,cash,785223,cashier,52967.96,Customer2562
33752,16.67,1/30/2023,Brandon,cash,890505,cashier,66810.4,Customer2563
18247,21.82,1/30/2023,Sally,card,480798,cashier,68070.84,Customer2564
15139,14.84,1/30/2023,Sally,cash,905533,cashier,68070.84,Customer2565
66632,9.77,1/30/2023,Bob,check,304071,cashier,61275.29,Customer2566
32851,12.03,1/30/2023,Suzy,cash,349987,cashier,52967.96,Customer2567
13772,12.54,1/30/2023,Bob,card,341979,cashier,61275.29,Customer2568
10075,8.15,1/30/2023,Brandon,check,775570,cashier,66810.4,Customer2569
11172,10.43,1/30/2023,Brandon,check,444930,cashier,66810.4,Customer2570
49148,18.57,1/30/2023,Suzy,card,444930,cashier,52967.96,Customer2571
60619,10.06,1/30/2023,Brandon,cash,696448,cashier,66810.4,Customer2572
36606,9.49,1/30/2023,Bob,cash,229287,cashier,61275.29,Customer2573
40244,14.22,1/30/2023,Brandon,cash,905533,cashier,66810.4,Customer2574
50643,12.53,1/30/2023,Suzy,check,564064,cashier,52967.96,Customer2575
12385,12.65,1/30/2023,Suzy,cash,340398,cashier,52967.96,Customer2576
11800,16.33,1/30/2023,Sally,check,425505,cashier,68070.84,Customer2577
12127,19.65,1/30/2023,Suzy,check,738981,cashier,52967.96,Customer2578
94598,16.61,1/30/2023,Bob,card,480798,cashier,61275.29,Customer2579
93174,11.28,1/30/2023,Suzy,cash,468525,cashier,52967.96,Customer2580
92259,6.48,1/30/2023,Bob,check,833750,cashier,61275.29,Customer2581
11615,8.08,1/30/2023,Sally,card,890505,cashier,68070.84,Customer2582
32820,14.58,1/30/2023,Sally,check,936764,cashier,68070.84,Customer2583
74370,9.89,1/30/2023,Bob,cash,319056,cashier,61275.29,Customer2584
76107,15.34,1/30/2023,Sally,cash,608586,cashier,68070.84,Customer2585
97921,9.16,1/30/2023,Bob,card,331497,cashier,61275.29,Customer2586
62730,9.56,1/30/2023,Brandon,card,877397,cashier,66810.4,Customer2587
86857,9.16,1/30/2023,Bob,check,304184,cashier,61275.29,Customer2588
29248,10.1,1/30/2023,Sally,check,885042,cashier,68070.84,Customer2589
68054,9.54,1/30/2023,Bob,cash,459203,cashier,61275.29,Customer2590
38883,12.27,1/30/2023,Sally,card,517435,cashier,68070.84,Customer2591
68676,20.79,1/30/2023,Sally,check,598120,cashier,68070.84,Customer2592
87067,7.28,1/30/2023,Bob,card,588309,cashier,61275.29,Customer2593
50867,15.89,1/30/2023,Bob,cash,848683,cashier,61275.29,Customer2594
72347,11.39,1/30/2023,Bob,card,826712,cashier,61275.29,Customer2595
36246,12.04,1/30/2023,Sally,card,614344,cashier,68070.84,Customer2596
73106,9.97,1/30/2023,Sally,card,508809,cashier,68070.84,Customer2597
22977,12.16,1/30/2023,Bob,check,943974,cashier,61275.29,Customer2598
79488,11.68,1/30/2023,Sally,cash,851051,cashier,68070.84,Customer2599
91326,12.03,1/30/2023,Sally,cash,284714,cashier,68070.84,Customer2600
16217,9.12,1/30/2023,Bob,check,411228,cashier,61275.29,Customer2601
91308,8.35,1/30/2023,Suzy,card,699939,cashier,52967.96,Customer2602
21155,21.41,1/30/2023,Brandon,card,715553,cashier,66810.4,Customer2603
13498,16.82,1/30/2023,Bob,cash,133921,cashier,61275.29,Customer2604
19608,7.45,1/30/2023,Bob,card,663715,cashier,61275.29,Customer2605
19235,11.26,1/30/2023,Bob,cash,644434,cashier,61275.29,Customer2606
63936,13.1,1/30/2023,Brandon,cash,312044,cashier,66810.4,Customer2607
25153,14.22,1/30/2023,Bob,check,326475,cashier,61275.29,Customer2608
48458,17.4,1/30/2023,Sally,card,832321,cashier,68070.84,Customer2609
74365,12.31,1/30/2023,Bob,card,981810,cashier,61275.29,Customer2610
36443,9.54,1/30/2023,Brandon,card,111719,cashier,66810.4,Customer2611
53865,18.92,1/30/2023,Suzy,card,761977,cashier,52967.96,Customer2612
77727,10.7,1/30/2023,Suzy,card,610680,cashier,52967.96,Customer2613
50307,19.41,1/30/2023,Sally,cash,921020,cashier,68070.84,Customer2614
77855,17.65,1/30/2023,Suzy,cash,331497,cashier,52967.96,Customer2615
77623,18.08,1/30/2023,Suzy,check,728349,cashier,52967.96,Customer2616
37431,8.22,1/30/2023,Sally,card,991734,cashier,68070.84,Customer2617
66302,13.15,1/30/2023,Sally,check,288183,cashier,68070.84,Customer2618
